5.21	1.87708	1.622	-0.102	-3.732	-3.419	-6.224	0.966	0.26	1.98	3.318	0.743	3.68	2.15	1.62	7.68	2.922	0.717	0.687	5.006	0.899	0.927	4.017	3.822	2.095	5.775	2.631	1.497	-3.68	-6.107	0.607	1.514	10.332	3.369	5.175	6.655	3.542	4.062	1.012	5.724	2.216	2.122	4.467	3.241	0.452	-1.238	7.195	8.439	3.737	1.763	2.338	-1.264	4.381	1.195	0.709	0.488	2.168	2.741	2.125	2.775	3.42	2.331	0.337	-4.613	-5.715	-0.102	0.489	-0.418	1.277	2.608	0.454	0.46713	4.8094	3.3436	4.1002	2.8331	1.4026	-4.0347	3.0397	5.7088	6.6009	9.5853	4.1149	-0.88757	1.1414	2.5348	0.07111	4.2719	0.7255	0.434	1.9138	-0.97232	3.147	2.6266	2.6853	-2.2016	-2.0051	3.9538	5.827	4.858	11.802	6.161	5.545	8.508	5.39	7.337	2.839	5.683	5.883	4.111	2.72	11.982	11.218	6.772	7.092	4.045	5.617	2.752	4.723	-2.971	5.471	4.339	4.78	4.475	3.133	3.81	2.763	-0.177
7.041	2.7541	2.963	-0.237	-3.298	-3.221	-5.263	1.183	1.174	2.692	3.837	1.441	4.578	2.632	1.963	10.791	5.099	0.378	0.741	5.458	1.687	0.844	5.736	4.278	2.939	7.262	3.839	2.095	-3.712	-5.79	1.453	2.516	12.144	5.174	6.527	9.249	6.347	4.615	0.907	7.205	1.243	2.874	4.836	5.634	1.716	-0.791	9.716	11.032	4.342	2.868	3.623	-0.966	4.646	1.92	0.991	1.762	3.457	3.993	3.28	3.739	4.713	3.375	0.96	-3.53	-5.07	0.32	1.168	-0.149	1.926	3.541	1.185	1.3964	6.7393	4.2471	5.3888	3.3786	1.5138	-3.8315	3.4896	6.7725	7.9316	12.463	4.9982	-0.41084	1.7561	2.9011	0.66123	6.1885	1.0412	0.967	2.4529	-0.11209	3.399	3.333	3.5186	-2.2761	-1.9671	4.9505	7.805	6.728	13.677	6.729	7.305	11.117	7.218	8.472	2.902	5.933	8.182	6.318	3.509	14.495	13.76	9.252	8.965	4.506	7.516	3.228	4.645	-2.459	7.128	6.134	6.579	6.779	4.831	5.728	3.413	0.608
8.668	3.56144	4.341	-0.422	-2.777	-2.917	-4.106	1.379	2.051	3.316	4.196	2.126	5.256	2.95	2.211	13.705	7.294	-0.138	0.651	5.581	2.402	0.68	7.401	4.58	3.689	8.486	5.05	2.691	-3.491	-5.322	2.024	3.444	13.406	6.819	7.514	11.608	9.055	5.048	0.732	8.124	-0.024	3.435	5.158	7.777	2.926	-0.074	12.078	13.373	4.785	3.93	4.8	-0.564	4.907	2.599	1.231	3.072	4.729	5.162	4.383	4.642	5.852	4.289	1.542	-2.376	-4.263	0.785	1.873	0.128	2.499	4.434	1.824	2.1913	8.3796	5.0509	6.4647	3.732	1.6405	-3.5006	3.7705	7.5894	8.9445	15.052	5.7264	0.16042	2.312	3.1362	1.1764	7.8571	1.3799	1.56	2.8609	0.68881	3.6557	3.8256	4.1002	-2.3092	-1.9754	5.7988	9.594	8.478	14.986	7.187	8.864	13.373	8.838	9.412	2.876	6.08	10.229	8.522	4.19	16.374	15.723	11.721	10.475	4.875	9.121	3.728	4.451	-1.834	8.465	7.695	8.3	9.108	6.601	7.504	4.105	1.378
10.029	4.31796	5.769	-0.629	-2.283	-2.581	-2.777	1.517	2.857	3.748	4.381	2.783	5.785	3.145	2.53	16.209	9.055	-0.832	0.419	5.379	3.074	0.475	9.009	4.64	4.157	9.409	6.072	3.209	-3.205	-4.717	2.197	4.353	14.167	8.233	8.26	13.366	11.501	5.309	0.587	8.356	-1.34	3.832	5.375	9.516	4.064	0.821	14.012	15.206	4.959	4.993	5.742	-0.079	5.053	3.221	1.377	4.425	5.817	6.181	5.268	5.38	6.733	5.009	2.067	-1.271	-3.33	1.217	2.592	0.388	2.97	5.25	2.439	2.932	9.4106	5.6298	7.2202	3.8977	1.7504	-3.1101	3.8297	7.9961	9.5674	16.927	6.2325	0.82604	2.8724	3.2658	1.6481	9.1889	1.6307	2.2	3.091	1.5044	3.8834	4.1152	4.4534	-2.3234	-1.9033	6.3848	11.018	9.903	15.621	7.52	10.15	15.093	10.097	10.076	2.731	6.108	11.717	10.599	4.685	17.388	16.881	13.808	11.517	5.127	10.394	4.301	4.125	-1.088	9.408	9.011	9.839	11.225	8.143	8.896	4.69	2.122
11.059	4.91584	7.206	-0.903	-1.736	-2.203	-1.366	1.516	3.59	3.953	4.41	3.397	6.118	3.316	2.918	18.13	10.523	-1.614	0.059	4.97	3.737	0.326	10.439	4.455	4.312	9.938	6.862	3.574	-2.864	-4.019	2.278	5.168	14.376	9.292	8.537	14.57	13.54	5.437	0.427	8.084	-2.542	3.9	5.429	11.015	4.984	1.748	15.384	16.426	5.013	5.899	6.218	0.52	4.949	3.723	1.482	5.545	6.633	6.957	5.995	5.928	7.339	5.467	2.458	-0.259	-2.34	1.559	3.206	0.659	3.227	5.977	3.006	3.4975	10.014	5.9419	7.6583	3.8253	1.842	-2.7189	3.6411	8.0172	9.8628	18.171	6.5485	1.647	3.2531	3.3114	2.0364	10.199	1.8158	2.65	3.14	2.2454	4.0001	4.1959	4.6469	-2.2511	-1.8161	6.7291	12.194	10.816	15.675	7.544	11.011	16.239	10.896	10.427	2.519	5.94	12.715	12.315	5.033	17.699	17.202	15.446	12.164	5.309	11.239	4.901	3.735	-0.331	9.888	9.799	11.045	12.912	9.438	9.898	5.14	2.914
11.786	5.43403	8.312	-1.23	-1.135	-1.841	0.037	1.346	4.141	4.037	4.323	3.838	6.233	3.512	3.367	19.374	11.518	-2.543	-0.315	4.511	4.438	0.137	11.648	4.085	4.26	10.179	7.349	3.827	-2.416	-3.233	2.387	5.783	14.185	10.11	8.526	15.01	15.113	5.542	0.212	7.404	-3.354	3.972	5.223	12.165	5.571	2.532	16.279	17.113	4.903	6.548	6.238	1.117	4.686	4.152	1.565	6.334	7.24	7.486	6.52	6.281	7.63	5.736	2.687	0.525	-1.309	1.725	3.715	0.913	3.352	6.554	3.421	4.0675	10.241	5.9704	7.8022	3.6527	1.8889	-2.3013	3.2783	7.6702	9.9207	18.708	6.6155	2.493	3.4405	3.3088	2.3261	10.901	1.9844	2.94	3.0188	2.8802	3.9203	4.1994	4.7517	-2.1582	-1.7294	6.8316	12.89	11.268	15.353	7.257	11.569	16.846	11.263	10.463	2.247	5.573	13.213	13.576	5.247	17.355	16.93	16.721	12.54	5.332	11.874	5.499	3.332	0.371	9.979	10.225	11.875	14.075	10.341	10.464	5.453	3.609
12.097	5.77956	9.23	-1.537	-0.622	-1.337	1.25	0.986	4.56	4.003	4.271	4.018	6.194	3.747	3.834	20.045	12.073	-3.393	-0.636	4.054	5.069	0.039	12.615	3.561	4.168	10.171	7.619	3.901	-1.961	-2.479	2.514	6.096	13.729	10.645	8.273	14.859	16.261	5.617	0.026	6.596	-3.767	4.071	4.757	12.862	6.002	3.083	16.69	17.334	4.758	7.035	6.124	1.681	4.349	4.298	1.586	6.797	7.658	7.625	6.834	6.454	7.691	5.826	2.807	1.088	-0.261	1.7	4.089	1.172	3.394	7.046	3.716	4.4819	10.118	5.7752	7.7588	3.2952	1.8539	-1.8748	2.8514	7.1279	9.6987	18.608	6.4971	3.3765	3.4317	3.2258	2.5085	11.468	2.0816	3.16	2.7146	3.3651	3.629	4.1151	4.7005	-2.0067	-1.5784	6.778	13.273	11.322	14.849	6.743	11.88	17.088	11.315	10.164	1.935	4.999	13.24	14.451	5.305	16.728	16.057	17.508	12.665	5.215	12.233	5.994	2.993	1.067	9.76	10.315	12.348	14.807	10.949	10.665	5.554	4.287
11.902	5.93672	9.878	-1.871	0.007	-0.848	2.255	0.488	4.815	3.923	4.227	4.011	6.043	3.937	4.16	20.214	12.257	-4.036	-0.949	3.572	5.455	-0.063	13.215	2.883	3.969	9.728	7.699	3.722	-1.529	-1.75	2.934	6.27	13.031	10.826	7.951	14.322	17.012	5.481	-0.111	5.747	-3.865	4.222	4.186	13.174	6.287	3.445	16.746	17.167	4.403	7.265	6.062	2.262	3.887	4.328	1.489	6.906	7.735	7.694	6.96	6.485	7.565	5.738	2.687	1.4	0.624	1.706	4.305	1.381	3.261	7.466	3.917	4.8544	9.7056	5.4153	7.5627	2.8779	1.7893	-1.3748	2.4275	6.4545	9.2686	18.037	6.1443	4.0717	3.1678	3.0989	2.6862	11.764	2.0948	3.36	2.3766	3.7948	3.0502	3.9423	4.5553	-1.8226	-1.4931	6.5465	13.354	11.127	14.185	6.019	11.794	17.084	11.087	9.583	1.605	4.35	12.901	14.956	5.202	15.682	15.065	18.004	12.529	4.992	12.239	6.492	2.639	1.674	9.305	10.252	12.493	15.158	11.237	10.562	5.551	4.752
11.443	5.85579	10.214	-2.141	0.607	-0.237	3.087	-0.143	4.929	3.723	4.111	3.902	5.673	3.989	4.401	19.887	12.032	-4.514	-1.216	3.183	5.64	-0.2	13.443	2.243	3.768	9.137	7.673	3.489	-1.055	-1.109	3.355	6.176	12.083	10.798	7.452	13.411	17.405	5.254	-0.264	4.928	-3.699	4.263	3.422	13.181	6.299	3.699	16.429	16.656	4	7.322	6.003	2.737	3.315	4.174	1.276	6.718	7.653	7.502	6.807	6.311	7.248	5.498	2.496	1.469	1.288	1.562	4.359	1.552	3.017	7.732	3.832	5.1642	9.2397	4.9413	7.2234	2.3619	1.6634	-0.92507	2.0836	5.7673	8.6084	16.953	5.6605	4.6208	2.8426	2.9114	2.7497	11.767	2.1269	3.39	1.9685	4.1174	2.2901	3.7845	4.3178	-1.5682	-1.4803	6.2028	13.131	10.666	13.222	5.232	11.489	16.814	10.6	8.85	1.249	3.79	12.238	15.008	4.951	14.452	13.989	18.116	12.216	4.693	11.928	6.887	2.371	2.295	8.687	9.981	12.316	15.15	11.206	10.151	5.364	5.027
10.61	5.64854	10.211	-2.328	1.051	0.275	3.734	-0.826	4.951	3.516	3.994	3.705	5.072	3.927	4.528	19.032	11.343	-4.824	-1.409	2.799	5.638	-0.357	13.36	1.63	3.517	8.402	7.557	3.138	-0.631	-0.581	3.502	5.99	11.055	10.562	7.043	12.224	17.434	4.832	-0.4	4.187	-3.305	4.193	2.423	12.825	6.208	3.75	15.708	15.804	3.545	7.371	5.888	3.101	2.623	3.819	0.957	6.416	7.329	7.423	6.471	5.978	6.835	5.145	2.291	1.387	1.742	1.398	4.243	1.601	2.749	7.851	3.655	5.4381	8.4511	4.393	6.7565	1.851	1.4848	-0.49652	1.8023	5.0461	7.7902	15.268	5.0299	4.9482	2.4028	2.6746	2.8729	11.48	2.0787	3.19	1.5021	4.2976	1.421	3.5723	4.0664	-1.2976	-1.4598	5.7606	12.139	10.029	11.957	4.441	10.841	16.403	9.847	8.041	0.918	3.168	11.287	14.708	4.579	13.047	12.879	17.652	11.786	4.342	11.335	7.072	2.14	2.793	7.844	9.531	11.923	14.846	10.845	9.436	5.022	5.215
9.521	5.28135	9.856	-2.526	1.421	0.726	4.19	-1.555	4.711	3.223	3.779	3.423	4.447	3.752	4.391	17.756	10.362	-4.972	-1.683	2.476	5.382	-0.468	12.917	1.027	3.245	7.553	7.294	2.623	-0.206	-0.154	3.664	5.735	9.978	10.035	6.156	10.958	17.095	4.309	-0.621	3.62	-2.793	3.959	1.44	12.059	6.009	3.662	14.676	14.662	3.041	7.207	5.565	3.379	1.797	3.306	0.527	5.997	6.825	7.229	6.007	5.481	6.394	4.708	2.058	1.281	1.984	1.014	3.91	1.479	2.398	7.807	3.304	5.5489	7.5503	3.8199	6.1987	1.295	1.2699	-0.17762	1.6217	4.3423	6.8308	13.22	4.3197	5.0118	1.7728	2.3684	2.9278	10.983	1.9912	2.81	0.99599	4.2964	0.49478	3.2797	3.8585	-0.94737	-1.5736	5.2368	11.168	9.151	10.543	3.48	9.877	15.748	8.871	7.157	0.633	2.546	10.076	14.086	4.144	11.532	11.602	16.76	11.259	3.957	10.489	7.052	1.894	3.141	6.904	8.904	11.322	14.233	10.165	8.577	4.592	5.291
8.411	4.85028	9.157	-2.634	1.604	1.023	4.473	-2.24	4.363	2.965	3.497	3.002	3.703	3.495	4.075	16.119	9.166	-5.103	-1.916	2.294	5.035	-0.625	12.093	0.612	3.037	6.718	6.925	2.206	0.195	0.229	3.68	5.343	8.82	9.351	5.213	9.607	16.515	3.787	-1.003	3.112	-2.211	3.836	0.421	11.123	5.587	3.365	13.442	13.411	2.497	6.945	4.954	3.408	0.924	2.731	0.108	5.458	6.28	6.759	5.576	4.823	5.817	4.223	1.832	1.125	2.021	0.441	3.5	1.234	2.045	7.53	2.863	5.5502	6.5427	3.2441	5.5502	0.81302	0.99072	0.09089	1.4866	3.6136	5.8176	11.243	3.5231	4.8656	1.0828	2.0051	2.9258	10.269	1.8546	2.38	0.47925	4.1798	-0.45516	2.9532	3.757	-0.64569	-1.8036	4.6896	10.139	8.206	9.129	2.397	8.893	14.876	7.792	6.158	0.354	1.786	8.877	13.194	3.642	10.07	10.585	15.573	10.65	3.521	9.599	6.691	1.645	3.287	5.941	8.263	10.64	13.409	9.135	7.631	4.064	5.163
7.237	4.31305	8.252	-2.776	1.607	1.288	4.523	-2.935	3.898	2.68	3.153	2.416	2.947	3.111	3.584	14.324	7.828	-5.109	-2.171	2.098	4.526	-0.762	11.071	0.186	2.955	5.873	6.51	1.734	0.503	0.59	3.488	4.85	7.741	8.5	4.522	8.348	15.728	3.263	-1.461	2.73	-1.723	3.58	-0.569	10.118	5.161	2.814	12.156	12.064	1.968	6.5	4.293	3.324	0.155	1.985	-0.32	4.762	5.675	6.14	5.064	4.197	5.236	3.688	1.648	0.977	1.936	-0.313	3.021	0.894	1.701	7.126	2.309	5.3299	5.5451	2.7456	4.8308	0.30717	0.67442	0.29238	1.4653	2.9604	4.8471	9.3997	2.7504	4.4661	0.43645	1.5947	2.7849	9.5462	1.6988	2.05	-0.093969	3.8734	-1.4038	2.5767	3.5984	-0.36627	-2.1423	4.1381	8.967	7.222	7.798	1.485	7.966	13.852	6.656	5.036	0.109	1.017	7.716	12.139	3.071	8.75	9.407	14.214	9.954	3.006	8.614	6.086	1.359	3.357	4.956	7.43	9.944	12.405	8.099	6.71	3.45	4.945
6.019	3.78616	7.209	-2.85	1.599	1.447	4.361	-3.582	3.373	2.416	2.789	1.795	2.156	2.584	2.87	12.519	6.535	-5.024	-2.529	1.907	3.908	-0.93	9.866	-0.238	2.824	4.908	5.987	1.232	0.712	0.86	3.355	4.378	6.681	7.632	3.969	7.236	14.725	2.529	-1.915	2.381	-1.23	3.431	-1.381	9.024	4.695	2.175	10.893	10.724	1.342	5.86	3.726	3.177	-0.591	1.265	-0.77	4.081	4.942	5.402	4.637	3.623	4.662	3.061	1.514	0.73	1.7	-1.03	2.528	0.485	1.206	6.628	1.675	5.0556	4.5802	2.2755	4.1212	-0.12899	0.37991	0.45512	1.4166	2.3384	3.9747	7.7814	1.979	3.8379	-0.18148	1.156	2.5671	8.6598	1.4269	1.69	-0.63568	3.489	-2.3365	2.272	3.3248	-0.1191	-2.459	3.5479	7.865	6.21	6.573	0.38	7.05	12.712	5.549	3.901	-0.098	0.289	6.617	11.06	2.515	7.538	8.478	12.843	9.227	2.504	7.567	5.328	0.957	3.23	4.092	6.658	9.274	11.253	7.156	5.841	2.937	4.239
5.073	3.23818	6.156	-2.842	1.472	1.485	4.047	-4.224	2.889	2.09	2.256	1.202	1.42	1.935	2.164	10.856	5.517	-4.902	-2.906	1.793	3.306	-1.119	8.704	-0.572	2.75	4.044	5.363	0.792	0.807	1.028	3.141	3.824	5.725	6.779	3.62	6.26	13.657	1.87	-2.366	2.099	-0.838	3.081	-2.076	8.173	4.147	1.51	9.6	9.443	0.66	5.24	3.165	2.986	-1.28	0.521	-1.125	3.445	4.245	4.457	4.193	3.037	4.108	2.36	1.451	0.419	1.341	-1.757	2.075	0.033	0.72	5.999	1.067	4.6822	3.833	1.8603	3.4329	-0.56703	0.029905	0.52966	1.3385	1.8283	3.1715	6.5866	1.2603	3.0938	-0.64289	0.74225	2.1856	7.7933	1.2092	1.24	-1.2465	3.0728	-3.1676	1.9875	2.9082	0.10157	-2.912	2.9276	7.047	5.242	5.427	-0.509	6.279	11.47	4.523	2.974	-0.309	-0.427	5.735	9.901	2.032	6.457	7.659	11.659	8.537	2.03	6.537	4.406	0.522	3.096	3.289	5.878	8.658	10.073	6.093	5.093	2.352	3.899
4.278	2.72284	5.079	-2.793	1.214	1.412	3.635	-4.808	2.355	1.749	1.696	0.57	0.548	1.341	1.447	9.345	4.561	-4.77	-3.249	1.572	2.662	-1.405	7.634	-0.97	2.638	3.234	4.764	0.316	0.779	0.987	2.736	3.195	4.862	5.96	3.269	5.491	12.558	1.329	-2.767	1.919	-0.611	2.599	-2.662	7.404	3.505	0.779	8.418	8.29	0.147	4.565	2.6	2.778	-1.805	-0.206	-1.429	2.842	3.476	3.723	3.764	2.497	3.612	1.699	1.406	0.08	0.924	-2.427	1.665	-0.447	0.277	5.238	0.552	4.2739	3.1626	1.4949	2.7913	-0.98574	-0.31463	0.59858	1.183	1.3309	2.5029	5.5198	0.59879	2.2775	-1.0108	0.3496	1.7721	6.9296	1.0201	0.835	-1.8108	2.5702	-3.8951	1.7049	2.468	0.23088	-3.3012	2.3285	6.276	4.35	4.413	-1.357	5.491	10.269	3.579	2.206	-0.486	-1.042	5.029	8.946	1.662	5.582	6.83	10.432	7.934	1.576	5.643	3.41	0.075	2.763	2.514	5.063	8.146	8.919	5.103	4.317	1.685	3.059
3.634	2.26325	3.955	-2.726	0.892	1.231	3.132	-5.31	1.764	1.435	1.043	-0.103	-0.267	0.626	0.8	8.08	3.719	-4.634	-3.655	1.315	1.981	-1.723	6.657	-1.353	2.447	2.491	4.067	-0.219	0.649	0.794	2.124	2.447	4.177	5.135	2.424	4.884	11.453	0.701	-3.223	1.774	-0.531	2.193	-2.994	6.471	2.87	0.079	7.361	7.282	-0.319	3.86	2.022	2.611	-2.268	-0.863	-1.699	2.349	2.704	3.027	3.373	1.937	3.22	1.084	1.33	-0.252	0.505	-3.06	1.226	-0.97	-0.137	4.483	0.092	3.8688	2.5916	1.1594	2.204	-1.3962	-0.63702	0.5778	0.97143	0.813	1.8923	4.7311	0.046334	1.3429	-1.4098	-0.052304	1.2453	6.0805	0.83194	0.401	-2.3069	1.946	-4.4887	1.3697	1.9978	0.27947	-3.7897	1.7448	5.647	3.513	3.581	-2.194	4.754	9.097	2.719	1.493	-0.712	-1.717	4.287	8.025	1.38	4.742	6.013	9.384	7.365	1.151	4.739	2.447	-0.483	2.525	1.837	4.333	7.693	7.848	4.255	3.631	1.034	2.263
3.218	1.83548	2.987	-2.602	0.496	1.001	2.641	-5.739	1.155	1.123	0.354	-0.64	-0.993	-0.097	0.14	7.013	3.091	-4.516	-4.021	1.074	1.386	-2.077	5.733	-1.647	2.244	1.9	3.43	-0.584	0.404	0.649	1.344	1.649	3.391	4.359	1.671	4.404	10.436	0.091	-3.638	1.612	-0.699	1.868	-3.316	5.798	2.252	-0.643	6.47	6.436	-0.656	3.048	1.492	2.351	-2.713	-1.44	-1.922	1.916	2.007	2.298	3.058	1.362	2.705	0.505	1.231	-0.609	0.044	-3.718	0.883	-1.436	-0.521	3.742	-0.316	3.3866	2.0347	0.84805	1.6734	-1.7666	-1.0218	0.53128	0.67454	0.35937	1.3447	4.1942	-0.44653	0.55188	-1.6962	-0.40121	0.69573	5.277	0.6315	0.0339	-2.7412	1.4325	-4.9569	0.9509	1.5606	0.22532	-4.2647	1.199	4.753	2.896	2.923	-3.057	3.918	7.977	1.942	0.832	-0.952	-2.391	3.28	7.149	1.048	4.079	5.239	8.476	6.785	0.744	4.083	1.297	-1.044	2.119	1.379	3.766	7.316	7.102	3.428	3.049	0.545	1.909
2.69	1.40379	2.13	-2.561	0.105	0.742	2.168	-6.062	0.573	0.8	-0.366	-1.152	-1.639	-0.823	-0.471	6.157	2.515	-4.359	-4.34	0.793	0.779	-2.388	4.945	-1.99	2.07	1.363	2.843	-0.923	0.161	0.338	0.523	0.895	2.802	3.654	1.343	4.031	9.446	-0.339	-4.028	1.487	-0.977	1.382	-3.611	5.246	1.718	-1.297	5.77	5.751	-0.913	2.235	1.071	2.148	-3.091	-1.967	-2.137	1.499	1.324	1.82	2.735	1.03	2.238	-0.071	1.061	-0.861	-0.411	-4.333	0.577	-1.829	-0.866	3.029	-0.637	2.8843	1.6079	0.59937	1.1498	-2.0677	-1.3381	0.4336	0.36562	-0.012979	0.85072	3.6007	-0.77594	-0.19258	-1.9736	-0.69761	0.039758	4.5366	0.46322	-0.216	-3.1334	0.92715	-5.3145	0.51686	1.1517	0.1078	-4.7232	0.67856	3.842	2.347	2.467	-3.802	3.147	6.946	1.273	0.222	-1.205	-2.976	2.787	5.893	0.712	3.589	4.233	7.659	6.188	0.287	3.464	0.204	-1.597	1.853	1.028	3.177	7.025	6.452	2.657	2.523	0.067	1.33
2.194	0.9636	1.355	-2.418	-0.247	0.455	1.732	-6.326	-0.001	0.452	-0.978	-1.454	-2.152	-1.473	-1.137	5.437	2.064	-4.209	-4.617	0.61	0.275	-2.691	4.236	-2.304	1.847	0.895	2.324	-1.222	-0.071	0.016	-0.329	0.383	2.23	3.031	1.007	3.762	8.485	-0.943	-4.396	1.331	-1.286	1.019	-3.867	4.649	1.24	-1.938	5.149	5.158	-1.19	1.423	0.627	1.955	-3.526	-2.391	-2.29	1.19	0.716	1.26	2.444	0.688	1.877	-0.593	0.902	-1.114	-0.837	-4.821	0.314	-2.188	-1.185	2.44	-0.97	2.4712	1.212	0.31663	0.67292	-2.296	-1.6448	0.27663	0.026625	-0.37798	0.39602	3.0697	-1.0193	-0.86565	-2.1095	-0.92407	-0.49902	3.7965	0.28926	-0.352	-3.3878	0.47753	-5.5468	0.19825	0.73323	-0.041699	-4.9558	0.19472	0	1.825	2.104	-4.383	2.618	5.994	0.683	-0.21	-1.404	-3.498	2.4	4.593	0.463	3.091	3.464	6.916	5.648	-0.118	2.938	-0.702	-2.113	1.695	0.696	2.726	6.774	5.808	1.942	2.078	-0.213	0.563
